# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	21	278	297	299
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35453	35452	35455
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	2	6537	7978	6539
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	8	276561	276560	276569
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	2	2702	2702	2704
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	514	513	515
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	3	31489	31489	31492
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	948	947	949
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6929	6991	6930
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	821	816	823
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17814	16450	17816
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	2	4986	4977	4988
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	205172	205171	205173
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	22	275	295	297
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35312	35310	35314
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	2	6523	7961	6525
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	4	272629	272628	272633
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	1	2707	2706	2708
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	510	509	511
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	3	31431	31430	31434
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	940	939	941
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6942	7004	6943
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	829	824	831
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17793	16423	17795
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	2	4974	4966	4976
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	204648	204647	204649
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	29	276	297	305
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35468	35466	35470
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	1	6530	7972	6531
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	4	273287	273286	273291
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	1	2725	2724	2726
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	510	509	511
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31509	31508	31513
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	931	930	932
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6920	6982	6921
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	820	816	822
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17801	16427	17803
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	2	4968	4961	4970
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	205055	205054	205056
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	21	279	299	300
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35556	35554	35558
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	1	6520	7963	6521
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	4	272830	272829	272834
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	2	2714	2713	2716
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	503	502	504
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31488	31487	31492
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	936	935	937
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6913	6976	6914
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	3	881	874	884
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17795	16426	17797
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	2	4965	4952	4967
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	205471	205470	205472
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	23	277	298	300
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35443	35442	35445
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	6	6531	7968	6537
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	4	274333	274331	274337
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	1	2716	2715	2717
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	0	508	507	508
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31315	31314	31319
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	936	935	937
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6929	6993	6930
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	3	895	889	898
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17799	16432	17801
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	2	4978	4965	4980
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	204490	204489	204491
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	21	281	301	302
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35745	35744	35747
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	2	6528	7968	6530
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	5	274315	274314	274320
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	2	2715	2714	2717
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	506	505	507
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31548	31547	31552
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	940	939	941
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6930	6993	6931
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	867	861	869
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17790	16431	17792
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	4	4979	4977	4983
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	206044	206043	206045
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	25	294	307	319
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	3	35731	35729	35734
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	2	6548	7980	6550
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	6	275833	275832	275839
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	1	2711	2710	2712
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	509	508	510
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31432	31431	31436
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	938	937	939
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6922	6984	6923
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	856	851	858
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17786	16418	17788
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	3	4977	4970	4980
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	204853	204852	204854
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	22	287	301	309
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35342	35341	35344
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	2	6537	7976	6539
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	5	274579	274578	274584
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	2	2722	2721	2724
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	503	502	504
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31508	31507	31512
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	953	953	954
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6920	6980	6921
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	853	847	855
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	4	17802	16435	17806
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	3	4988	4980	4991
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	204990	204989	204991
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	23	290	305	313
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	2	35691	35690	35693
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	3	6539	7979	6542
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	4	276380	276379	276384
peacockdb	tpch	40	q10	full_table-tp1-full	17	GpuSortExec	1535024	304809472	20	4102	4102	1	2711	2710	2712
peacockdb	tpch	40	q10	full_table-tp1-full	16	GpuProjectExec	1535024	304809472	1535024	304809472	304809472	1	502	501	503
peacockdb	tpch	40	q10	full_table-tp1-full	15	GpuAggregateExec	4583051	984084868	1535024	304809472	304809472	4	31590	31589	31594
peacockdb	tpch	40	q10	full_table-tp1-full	14	GpuProjectExec	4583051	984084868	4583051	984084868	984084868	1	944	943	945
peacockdb	tpch	40	q10	full_table-tp1-full	13	GpuCoalesceBatchesExec	4583051	984084868	4583051	984084868	984084868	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	12	GpuHashJoinExec	4583076	951643450	4583051	984084868	984084868	1	6925	6987	6926
peacockdb	tpch	40	q10	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	870	865	872
peacockdb	tpch	40	q10	full_table-tp1-full	11	GpuCoalesceBatchesExec	4583051	951643061	4583051	951643061	951643061	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	10	GpuHashJoinExec	61513185	2811532311	4583051	951643061	951643061	2	17814	16450	17816
peacockdb	tpch	40	q10	full_table-tp1-full	6	GpuCoalesceBatchesExec	2291403	420452862	2291403	420452862	420452862	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	5	GpuHashJoinExec	8291403	1089395119	2291403	420452862	420452862	2	4969	4958	4971
peacockdb	tpch	40	q10	full_table-tp1-full	1	GpuScanExec	0	0	6000000	1052159819	1052159819	1	205528	205527	205529
peacockdb	tpch	40	q10	full_table-tp1-full	4	GpuCoalesceBatchesExec	2291403	37235300	2291403	37235300	37235300	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	3	GpuFilterExec	2457600	50073600	2291403	37235300	37235300	23	285	303	308
peacockdb	tpch	40	q10	full_table-tp1-full	2	GpuScanExec	0	0	2457600	50073600	50073600	4	35519	35518	35523
peacockdb	tpch	40	q10	full_table-tp1-full	9	GpuCoalesceBatchesExec	59221782	2391079449	59221782	2391079449	2391079449	0	0	0	0
peacockdb	tpch	40	q10	full_table-tp1-full	8	GpuFilterExec	119930880	5456855044	59221782	2391079449	2391079449	2	6535	7973	6537
peacockdb	tpch	40	q10	full_table-tp1-full	7	GpuScanExec	0	0	119930880	5456855044	5456855044	172	275002	275001	275174
peacockdb	tpch	40	q11	full_table-tp1-full	25	GpuSortExec	105790	2565408	105790	2565408	2565408	0	274	272	274
peacockdb	tpch	40	q11	full_table-tp1-full	24	GpuProjectExec	105790	2565408	105790	2565408	2565408	0	17	16	17
peacockdb	tpch	40	q11	full_table-tp1-full	23	GpuNestedLoopJoinExec	1211322	29374553	105790	2565408	2565408	2	326	325	328
peacockdb	tpch	40	q11	full_table-tp1-full	11	GpuProjectExec	1	17	1	17	17	0	88	87	88
peacockdb	tpch	40	q11	full_table-tp1-full	10	GpuAggregateExec	1286960	31208780	1	17	17	0	543	515	543
peacockdb	tpch	40	q11	full_table-tp1-full	9	GpuCoalesceBatchesExec	1286960	31208780	1286960	31208780	31208780	0	0	0	0
peacockdb	tpch	40	q11	full_table-tp1-full	8	GpuHashJoinExec	32000001	908000005	1286960	31208780	31208780	0	6033	4178	6033
peacockdb	tpch	40	q11	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q11	full_table-tp1-full	1	GpuFilterExec	25	389	1	5	5	1	318	317	319
peacockdb	tpch	40	q11	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	1	852	847	853
peacockdb	tpch	40	q11	full_table-tp1-full	7	GpuProjectExec	32000000	908000000	32000000	908000000	908000000	0	34	583	34
peacockdb	tpch	40	q11	full_table-tp1-full	6	GpuCoalesceBatchesExec	32000000	908000000	32000000	908000000	908000000	0	0	0	0
peacockdb	tpch	40	q11	full_table-tp1-full	5	GpuHashJoinExec	32400000	1040900000	32000000	908000000	908000000	1	8249	9596	8250
peacockdb	tpch	40	q11	full_table-tp1-full	3	GpuScanExec	0	0	400000	4900000	4900000	1	28995	28994	28996
peacockdb	tpch	40	q11	full_table-tp1-full	4	GpuScanExec	0	0	32000000	1036000000	1036000000	1	47039	47037	47040
peacockdb	tpch	40	q11	full_table-tp1-full	22	GpuAggregateExec	1286960	41665330	1211321	29374536	29374536	1	740	703	741
peacockdb	tpch	40	q11	full_table-tp1-full	21	GpuCoalesceBatchesExec	1286960	41665330	1286960	41665330	41665330	0	0	0	0
peacockdb	tpch	40	q11	full_table-tp1-full	20	GpuHashJoinExec	32000001	1168000005	1286960	41665330	41665330	0	6608	4245	6608
peacockdb	tpch	40	q11	full_table-tp1-full	14	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q11	full_table-tp1-full	13	GpuFilterExec	25	389	1	5	5	1	319	318	320
peacockdb	tpch	40	q11	full_table-tp1-full	12	GpuScanExec	0	0	25	389	389	1	818	816	819
peacockdb	tpch	40	q11	full_table-tp1-full	19	GpuProjectExec	32000000	1168000000	32000000	1168000000	1168000000	0	49	749	49
peacockdb	tpch	40	q11	full_table-tp1-full	18	GpuCoalesceBatchesExec	32000000	1168000000	32000000	1168000000	1168000000	0	0	0	0
peacockdb	tpch	40	q11	full_table-tp1-full	17	GpuHashJoinExec	32400000	1300900000	32000000	1168000000	1168000000	1	8510	10222	8511
peacockdb	tpch	40	q11	full_table-tp1-full	15	GpuScanExec	0	0	400000	4900000	4900000	1	31486	31484	31487
peacockdb	tpch	40	q11	full_table-tp1-full	16	GpuScanExec	0	0	32000000	1296000000	1296000000	1	49727	49725	49728
peacockdb	tpch	40	q11	full_table-tp1-full	25	GpuSortExec	105790	2565408	105790	2565408	2565408	0	264	263	264
peacockdb	tpch	40	q11	full_table-tp1-full	24	GpuProjectExec	105790	2565408	105790	2565408	2565408	0	18	18	18
peacockdb	tpch	40	q11	full_table-tp1-full	23	GpuNestedLoopJoinExec	1211322	29374553	105790	2565408	2565408	2	317	317	319
